1,1,1.0,64000000000,1,1.0,64000000000,1
1,0,3.33333333333333,213333333333,1,3.33333333333333,213333333333,1
2,1,3.33333333333333,213333333333,2,3.33333333333333,213333333333,2
1,0,3.33333333333333,213333333333,1,3.33333333333333,213333333333,1
2,1,3.33333333333333,213333333333,2,3.33333333333333,213333333333,2
1,0,3.33333333333333,213333333333,1,3.33333333333333,213333333333,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.33333333333333,213333333333,1,3.33333333333333,213333333333,1
2,1,3.33333333333333,213333333333,2,3.33333333333333,213333333333,2
1,0,3.33333333333333,213333333333,1,3.33333333333333,213333333333,1
2,1,3.33333333333333,213333333333,2,3.33333333333333,213333333333,2
1,0,3.33333333333333,213333333333,1,3.33333333333333,213333333333,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.33333333333333,213333333333,1,3.33333333333333,213333333333,1
2,1,1.0,64000000000,2,1.0,64000000000,2
1,0,3.33333333333333,213333333333,1,3.33333333333333,213333333333,1
2,1,3.33333333333333,213333333333,2,3.33333333333333,213333333333,2
1,0,3.5,224000000000,1,3.5,224000000000,1
2,1,3.5,224000000000,2,3.5,224000000000,2
1,0,3.5,224000000000,1,3.5,224000000000,1
2,1,3.5,224000000000,2,3.5,224000000000,2
1,0,3.5,224000000000,1,3.5,224000000000,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.5,224000000000,1,3.5,224000000000,1
2,1,1.0,64000000000,2,1.0,64000000000,2
1,0,3.5,224000000000,1,3.5,224000000000,1
2,1,3.5,224000000000,2,3.5,224000000000,2
1,0,3.5,224000000000,1,3.5,224000000000,1
2,1,3.5,224000000000,2,3.5,224000000000,2
1,0,3.5,224000000000,1,3.5,224000000000,1
2,1,3.75,240000000000,2,3.75,240000000000,2
1,0,3.5,224000000000,1,3.5,224000000000,1
2,1,3.5,224000000000,2,3.5,224000000000,2
1,0,3.57142857142857,228571428571,1,3.57142857142857,228571428571,1
2,1,3.57142857142857,228571428571,2,3.57142857142857,228571428571,2
1,0,3.57142857142857,228571428571,1,3.57142857142857,228571428571,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.6,230400000000,1,3.6,230400000000,1
2,1,3.5,224000000000,2,3.5,224000000000,2
1,0,3.6,230400000000,1,3.6,230400000000,1
2,1,3.6,230400000000,2,3.6,230400000000,2
1,0,3.6,230400000000,1,3.6,230400000000,1
2,1,3.6,230400000000,2,3.6,230400000000,2
1,0,3.6,230400000000,1,3.6,230400000000,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.6,230400000000,1,3.6,230400000000,1
2,1,3.6,230400000000,2,3.6,230400000000,2
1,0,3.6,230400000000,1,3.6,230400000000,1
2,1,3.6,230400000000,2,3.6,230400000000,2
1,0,3.6,230400000000,1,3.6,230400000000,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.6,230400000000,1,3.6,230400000000,1
2,1,3.6,230400000000,2,3.6,230400000000,2
1,0,3.72727272727273,238545454545,1,3.72727272727273,238545454545,1
2,1,3.72727272727273,238545454545,2,3.72727272727273,238545454545,2
1,0,3.75,240000000000,1,3.75,240000000000,1
2,1,3.75,240000000000,2,3.75,240000000000,2
1,0,3.75,240000000000,1,3.75,240000000000,1
2,1,3.75,240000000000,2,3.75,240000000000,2
1,0,3.75,240000000000,1,3.75,240000000000,1
2,1,3.75,240000000000,2,3.75,240000000000,2
1,0,3.75,240000000000,1,3.75,240000000000,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.75,240000000000,1,3.75,240000000000,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.75,240000000000,1,3.75,240000000000,1
2,1,3.6,230400000000,2,3.6,230400000000,2
1,0,3.75,240000000000,1,3.75,240000000000,1
2,1,3.75,240000000000,2,3.75,240000000000,2
1,0,3.75,240000000000,1,3.75,240000000000,1
2,1,3.75,240000000000,2,3.75,240000000000,2
1,0,3.75,240000000000,1,3.75,240000000000,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.75,240000000000,1,3.75,240000000000,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.75,240000000000,1,3.75,240000000000,1
2,1,3.75,240000000000,2,3.75,240000000000,2
1,0,3.8125,244000000000,1,3.8125,244000000000,1
2,1,3.8125,244000000000,2,3.8125,244000000000,2
1,0,3.82352941176471,244705882352,1,3.82352941176471,244705882352,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.84615384615385,246153846153,1,3.84615384615385,246153846153,1
2,1,1.0,64000000000,2,1.0,64000000000,2
1,0,3.84615384615385,246153846153,1,3.84615384615385,246153846153,1
2,1,3.84615384615385,246153846153,2,3.84615384615385,246153846153,2
1,0,3.84615384615385,246153846153,1,3.84615384615385,246153846153,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.84615384615385,246153846153,1,3.84615384615385,246153846153,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.84615384615385,246153846153,1,3.84615384615385,246153846153,1
2,1,2.0,128000000000,2,2.0,128000000000,2
1,0,3.84615384615385,246153846153,1,3.84615384615385,246153846153,1
2,1,3.84615384615385,246153846153,2,3.84615384615385,246153846153,2
1,0,3.84615384615385,246153846153,1,3.84615384615385,246153846153,1
2,1,3.84615384615385,246153846153,2,3.84615384615385,246153846153,2
1,0,3.84615384615385,246153846153,1,3.84615384615385,246153846153,1
2,1,3.84615384615385,246153846153,2,3.84615384615385,246153846153,2
1,0,3.85714285714286,246857142857,1,3.85714285714286,246857142857,1
2,1,3.85714285714286,246857142857,2,3.85714285714286,246857142857,2
1,0,3.875,248000000000,1,3.875,248000000000,1
2,1,3.875,248000000000,2,3.875,248000000000,2
1,0,3.875,248000000000,1,3.875,248000000000,1
2,1,3.875,248000000000,2,3.875,248000000000,2
1,0,3.875,248000000000,1,3.875,248000000000,1
2,1,3.875,248000000000,2,3.875,248000000000,2
1,0,3.875,248000000000,1,3.875,248000000000,1
2,1,3.94736842105263,252631578947,2,3.94736842105263,252631578947,2
1,0,3.875,248000000000,1,3.875,248000000000,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.875,248000000000,1,3.875,248000000000,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.875,248000000000,1,3.875,248000000000,1
2,1,3.875,248000000000,2,3.875,248000000000,2
1,0,3.875,248000000000,1,3.875,248000000000,1
2,1,3.875,248000000000,2,3.875,248000000000,2
1,0,3.875,248000000000,1,3.875,248000000000,1
2,1,3.94736842105263,252631578947,2,3.94736842105263,252631578947,2
1,0,3.875,248000000000,1,3.875,248000000000,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.875,248000000000,1,3.875,248000000000,1
2,1,3.875,248000000000,2,3.875,248000000000,2
1,0,3.88235294117647,248470588235,1,3.88235294117647,248470588235,1
2,1,3.88235294117647,248470588235,2,3.88235294117647,248470588235,2
1,0,3.89473684210526,249263157894,1,3.89473684210526,249263157894,1
2,1,3.89473684210526,249263157894,2,3.89473684210526,249263157894,2
1,0,3.89473684210526,249263157894,1,3.89473684210526,249263157894,1
2,1,3.89473684210526,249263157894,2,3.89473684210526,249263157894,2
1,0,3.89473684210526,249263157894,1,3.89473684210526,249263157894,1
2,1,3.89473684210526,249263157894,2,3.89473684210526,249263157894,2
1,0,3.89473684210526,249263157894,1,3.89473684210526,249263157894,1
2,1,3.89473684210526,249263157894,2,3.89473684210526,249263157894,2
1,0,3.9047619047619,249904761904,1,3.9047619047619,249904761904,1
2,1,3.9047619047619,249904761904,2,3.9047619047619,249904761904,2
1,0,3.90909090909091,250181818181,1,3.90909090909091,250181818181,1
2,1,3.90909090909091,250181818181,2,3.90909090909091,250181818181,2
1,0,3.92,250880000000,1,3.92,250880000000,1
2,1,3.92,250880000000,2,3.92,250880000000,2
1,0,3.92,250880000000,1,3.92,250880000000,1
2,1,3.92,250880000000,2,3.92,250880000000,2
1,0,3.92,250880000000,1,3.92,250880000000,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.92,250880000000,1,3.92,250880000000,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.92,250880000000,1,3.92,250880000000,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.92307692307692,251076923076,1,3.92307692307692,251076923076,1
2,1,3.92307692307692,251076923076,2,3.92307692307692,251076923076,2
1,0,3.92307692307692,251076923076,1,3.92307692307692,251076923076,1
2,1,3.92307692307692,251076923076,2,3.92307692307692,251076923076,2
1,0,3.92307692307692,251076923076,1,3.92307692307692,251076923076,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.92857142857143,251428571428,1,3.92857142857143,251428571428,1
2,1,3.92857142857143,251428571428,2,3.92857142857143,251428571428,2
1,0,3.93617021276596,251914893617,1,3.93617021276596,251914893617,1
2,1,3.93617021276596,251914893617,2,3.93617021276596,251914893617,2
1,0,3.9375,252000000000,1,3.9375,252000000000,1
2,1,3.9375,252000000000,2,3.9375,252000000000,2
1,0,3.9375,252000000000,1,3.9375,252000000000,1
2,1,3.9375,252000000000,2,3.9375,252000000000,2
1,0,3.9375,252000000000,1,3.9375,252000000000,1
2,1,3.9375,252000000000,2,3.9375,252000000000,2
1,0,3.9375,252000000000,1,3.9375,252000000000,1
2,1,3.9375,252000000000,2,3.9375,252000000000,2
1,0,3.9375,252000000000,1,3.9375,252000000000,1
2,1,3.9375,252000000000,2,3.9375,252000000000,2
1,0,3.93877551020408,252081632653,1,3.93877551020408,252081632653,1
2,1,3.93877551020408,252081632653,2,3.93877551020408,252081632653,2
1,0,3.94117647058824,252235294117,1,3.94117647058824,252235294117,1
2,1,3.94117647058824,252235294117,2,3.94117647058824,252235294117,2
1,0,3.94117647058824,252235294117,1,3.94117647058824,252235294117,1
2,1,3.94117647058824,252235294117,2,3.94117647058824,252235294117,2
1,0,3.94736842105263,252631578947,1,3.94736842105263,252631578947,1
2,1,1.0,64000000000,2,1.0,64000000000,2
1,0,3.94736842105263,252631578947,1,3.94736842105263,252631578947,1
2,1,3.875,248000000000,2,3.875,248000000000,2
1,0,3.94736842105263,252631578947,1,3.94736842105263,252631578947,1
2,1,3.94736842105263,252631578947,2,3.94736842105263,252631578947,2
1,0,3.94736842105263,252631578947,1,3.94736842105263,252631578947,1
2,1,3.94736842105263,252631578947,2,3.94736842105263,252631578947,2
1,0,3.94736842105263,252631578947,1,3.94736842105263,252631578947,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.94736842105263,252631578947,1,3.94736842105263,252631578947,1
2,1,3.94736842105263,252631578947,2,3.94736842105263,252631578947,2
1,0,3.94736842105263,252631578947,1,3.94736842105263,252631578947,1
2,1,3.94736842105263,252631578947,2,3.94736842105263,252631578947,2
1,0,3.94736842105263,252631578947,1,3.94736842105263,252631578947,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.94736842105263,252631578947,1,3.94736842105263,252631578947,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.94736842105263,252631578947,1,3.94736842105263,252631578947,1
2,1,3.94736842105263,252631578947,2,3.94736842105263,252631578947,2
1,0,3.94871794871795,252717948717,1,3.94871794871795,252717948717,1
2,1,3.94871794871795,252717948717,2,3.94871794871795,252717948717,2
1,0,3.94871794871795,252717948717,1,3.94871794871795,252717948717,1
2,1,3.94871794871795,252717948717,2,3.94871794871795,252717948717,2
1,0,3.94871794871795,252717948717,1,3.94871794871795,252717948717,1
2,1,3.94871794871795,252717948717,2,3.94871794871795,252717948717,2
1,0,3.94871794871795,252717948717,1,3.94871794871795,252717948717,1
2,1,3.94871794871795,252717948717,2,3.94871794871795,252717948717,2
1,0,3.94871794871795,252717948717,1,3.94871794871795,252717948717,1
2,1,3.94871794871795,252717948717,2,3.94871794871795,252717948717,2
1,0,3.95081967213115,252852459016,1,3.95081967213115,252852459016,1
2,1,3.95081967213115,252852459016,2,3.95081967213115,252852459016,2
1,0,3.95081967213115,252852459016,1,3.95081967213115,252852459016,1
2,1,3.95081967213115,252852459016,2,3.95081967213115,252852459016,2
1,0,3.95652173913043,253217391304,1,3.95652173913043,253217391304,1
2,1,3.95652173913043,253217391304,2,3.95652173913043,253217391304,2
1,0,3.95652173913043,253217391304,1,3.95652173913043,253217391304,1
2,1,3.95652173913043,253217391304,2,3.95652173913043,253217391304,2
1,0,3.95652173913043,253217391304,1,3.95652173913043,253217391304,1
2,1,3.95652173913043,253217391304,2,3.95652173913043,253217391304,2
1,0,3.95652173913043,253217391304,1,3.95652173913043,253217391304,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.95652173913043,253217391304,1,3.95652173913043,253217391304,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.95652173913043,253217391304,1,3.95652173913043,253217391304,1
2,1,3.95652173913043,253217391304,2,3.95652173913043,253217391304,2
1,0,3.95652173913043,253217391304,1,3.95652173913043,253217391304,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.95652173913043,253217391304,1,3.95652173913043,253217391304,1
2,1,3.95652173913043,253217391304,2,3.95652173913043,253217391304,2
1,0,3.95833333333333,253333333333,1,3.95833333333333,253333333333,1
2,1,3.95833333333333,253333333333,2,3.95833333333333,253333333333,2
1,0,3.96078431372549,253490196078,1,3.96078431372549,253490196078,1
2,1,3.96078431372549,253490196078,2,3.96078431372549,253490196078,2
1,0,3.96078431372549,253490196078,1,3.96078431372549,253490196078,1
2,1,3.96078431372549,253490196078,2,3.96078431372549,253490196078,2
1,0,3.96078431372549,253490196078,1,3.96078431372549,253490196078,1
2,1,3.96078431372549,253490196078,2,3.96078431372549,253490196078,2
1,0,3.96,253440000000,1,3.96,253440000000,1
2,1,3.96,253440000000,2,3.96,253440000000,2
1,0,3.96,253440000000,1,3.96,253440000000,1
2,1,3.96,253440000000,2,3.96,253440000000,2
1,0,3.96,253440000000,1,3.96,253440000000,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.96,253440000000,1,3.96,253440000000,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.96,253440000000,1,3.96,253440000000,1
2,1,3.96,253440000000,2,3.96,253440000000,2
1,0,3.96,253440000000,1,3.96,253440000000,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.96,253440000000,1,3.96,253440000000,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.96825396825397,253968253968,1,3.96825396825397,253968253968,1
2,1,1.0,64000000000,2,1.0,64000000000,2
1,0,3.96825396825397,253968253968,1,3.96825396825397,253968253968,1
2,1,1.0,64000000000,2,1.0,64000000000,2
1,0,3.96825396825397,253968253968,1,3.96825396825397,253968253968,1
2,1,1.0,64000000000,2,1.0,64000000000,2
1,0,3.96825396825397,253968253968,1,3.96825396825397,253968253968,1
2,1,3.96825396825397,253968253968,2,3.96825396825397,253968253968,2
1,0,3.96825396825397,253968253968,1,3.96825396825397,253968253968,1
2,1,3.96825396825397,253968253968,2,3.96825396825397,253968253968,2
1,0,3.96825396825397,253968253968,1,3.96825396825397,253968253968,1
2,1,3.96825396825397,253968253968,2,3.96825396825397,253968253968,2
1,0,3.96825396825397,253968253968,1,3.96825396825397,253968253968,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.96825396825397,253968253968,1,3.96825396825397,253968253968,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.96825396825397,253968253968,1,3.96825396825397,253968253968,1
2,1,1.0,64000000000,2,1.0,64000000000,2
1,0,3.96825396825397,253968253968,1,3.96825396825397,253968253968,1
2,1,1.0,64000000000,2,1.0,64000000000,2
1,0,3.96825396825397,253968253968,1,3.96825396825397,253968253968,1
2,1,3.96825396825397,253968253968,2,3.96825396825397,253968253968,2
1,0,3.96825396825397,253968253968,1,3.96825396825397,253968253968,1
2,1,3.96825396825397,253968253968,2,3.96825396825397,253968253968,2
1,0,3.96825396825397,253968253968,1,3.96825396825397,253968253968,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.96825396825397,253968253968,1,3.96825396825397,253968253968,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.96825396825397,253968253968,1,3.96825396825397,253968253968,1
2,1,3.96825396825397,253968253968,2,3.96825396825397,253968253968,2
1,0,3.96825396825397,253968253968,1,3.96825396825397,253968253968,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.96875,254000000000,1,3.96875,254000000000,1
2,1,1.0,64000000000,2,1.0,64000000000,2
1,0,3.96875,254000000000,1,3.96875,254000000000,1
2,1,3.96875,254000000000,2,3.96875,254000000000,2
1,0,3.96875,254000000000,1,3.96875,254000000000,1
2,1,3.96875,254000000000,2,3.96875,254000000000,2
1,0,3.96875,254000000000,1,3.96875,254000000000,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.96875,254000000000,1,3.96875,254000000000,1
2,1,1.0,64000000000,2,1.0,64000000000,2
1,0,3.96875,254000000000,1,3.96875,254000000000,1
2,1,3.96875,254000000000,2,3.96875,254000000000,2
1,0,3.96875,254000000000,1,3.96875,254000000000,1
2,1,3.96875,254000000000,2,3.96875,254000000000,2
1,0,3.96875,254000000000,1,3.96875,254000000000,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.96875,254000000000,1,3.96875,254000000000,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.96875,254000000000,1,3.96875,254000000000,1
2,1,3.96875,254000000000,2,3.96875,254000000000,2
1,0,3.98387096774194,254967741935,1,3.98387096774194,254967741935,1
2,1,3.98387096774194,254967741935,2,3.98387096774194,254967741935,2
1,0,3.98387096774194,254967741935,1,3.98387096774194,254967741935,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,3.98387096774194,254967741935,1,3.98387096774194,254967741935,1
2,1,3.98387096774194,254967741935,2,3.98387096774194,254967741935,2
1,0,3.98387096774194,254967741935,1,3.98387096774194,254967741935,1
2,1,3.98387096774194,254967741935,2,3.98387096774194,254967741935,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,1.0,64000000000,2,1.0,64000000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,1.0,64000000000,2,1.0,64000000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,1.0,64000000000,2,1.0,64000000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,2.0,128000000000,2,2.0,128000000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,2.0,128000000000,2,2.0,128000000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.0,192000000000,2,3.0,192000000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.33333333333333,213333333333,2,3.33333333333333,213333333333,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.33333333333333,213333333333,2,3.33333333333333,213333333333,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.5,224000000000,2,3.5,224000000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.57142857142857,228571428571,2,3.57142857142857,228571428571,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.6,230400000000,2,3.6,230400000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.6,230400000000,2,3.6,230400000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.66666666666667,234666666666,2,3.66666666666667,234666666666,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.75,240000000000,2,3.75,240000000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.75,240000000000,2,3.75,240000000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.84615384615385,246153846153,2,3.84615384615385,246153846153,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.84615384615385,246153846153,2,3.84615384615385,246153846153,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.875,248000000000,2,3.875,248000000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.875,248000000000,2,3.875,248000000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.875,248000000000,2,3.875,248000000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.92,250880000000,2,3.92,250880000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.92307692307692,251076923076,2,3.92307692307692,251076923076,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.94736842105263,252631578947,2,3.94736842105263,252631578947,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.94736842105263,252631578947,2,3.94736842105263,252631578947,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.96078431372549,253490196078,2,3.96078431372549,253490196078,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.96078431372549,253490196078,2,3.96078431372549,253490196078,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.96,253440000000,2,3.96,253440000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.96,253440000000,2,3.96,253440000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.96,253440000000,2,3.96,253440000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.96825396825397,253968253968,2,3.96825396825397,253968253968,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.96825396825397,253968253968,2,3.96825396825397,253968253968,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,4.0,256000000000,2,4.0,256000000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,1.0,64000000000,2,1.0,64000000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,1.0,64000000000,2,1.0,64000000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,2.0,128000000000,2,2.0,128000000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.33333333333333,213333333333,2,3.33333333333333,213333333333,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.5,224000000000,2,3.5,224000000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.6,230400000000,2,3.6,230400000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.75,240000000000,2,3.75,240000000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.84615384615385,246153846153,2,3.84615384615385,246153846153,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.875,248000000000,2,3.875,248000000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.88461538461538,248615384615,2,3.88461538461538,248615384615,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.89473684210526,249263157894,2,3.89473684210526,249263157894,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.92,250880000000,2,3.92,250880000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.94117647058824,252235294117,2,3.94117647058824,252235294117,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.94230769230769,252307692307,2,3.94230769230769,252307692307,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.94736842105263,252631578947,2,3.94736842105263,252631578947,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.96078431372549,253490196078,2,3.96078431372549,253490196078,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.96,253440000000,2,3.96,253440000000,2
1,0,4.0,256000000000,1,4.0,256000000000,1
2,1,3.96,253440000000,2,3.96,253440000000,2
